SessionId,UserName,UserId,Scenario,StartTime,EndTime,Mode,Difficulty,IsOfficial,AttemptNumber,TotalTime,OverallSimilarity,OverallScore,OverallGrade,TotalWarnings,TotalLimitViolations,TotalSkips,Phase,Step,Status,Similarity,LeftSimilarity,RightSimilarity,SimilarityStdDev,MinSimilarity,MaxSimilarity,Score,Grade,LimitViolations,TimeInWarning,TimeExceeded,PeakExceededRatio,StepTime,SubSteps,Completed,Skipped
787950ee-d911-4930-860b-d9287630c048,,0,견갑거근,2026-04-09 15:01:43,2026-04-09 15:04:29,실습,중급자,0,0,165.2,0.1291,72.9,C+,0,1,0,시작,가이드,O,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0,,0,0.00,0.00,0.0000,11.1,1/1/0
787950ee-d911-4930-860b-d9287630c048,,0,견갑거근,2026-04-09 15:01:43,2026-04-09 15:04:29,실습,중급자,0,0,165.2,0.1291,72.9,C+,0,1,0,진단,진단,O,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0,,0,0.00,0.00,0.0000,36.7,2/2/0
787950ee-d911-4930-860b-d9287630c048,,0,견갑거근,2026-04-09 15:01:43,2026-04-09 15:04:29,실습,중급자,0,0,165.2,0.1291,72.9,C+,0,1,0,전부,가이드,O,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0,,0,0.00,0.00,0.0000,7.6,1/1/0
787950ee-d911-4930-860b-d9287630c048,,0,견갑거근,2026-04-09 15:01:43,2026-04-09 15:04:29,실습,중급자,0,0,165.2,0.1291,72.9,C+,0,1,0,전부,제한장벽확인,O,0.8601,1.0000,0.8001,0.0350,0.8043,0.9526,69.9,C,1,2.20,6.20,0.6753,94.6,8/8/0
787950ee-d911-4930-860b-d9287630c048,,0,견갑거근,2026-04-09 15:01:43,2026-04-09 15:04:29,실습,중급자,0,0,165.2,0.1291,72.9,C+,0,1,0,전부,등척성운동,O,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,40.0,F,0,0.00,0.00,0.0000,5.5,2/2/0
787950ee-d911-4930-860b-d9287630c048,,0,견갑거근,2026-04-09 15:01:43,2026-04-09 15:04:29,실습,중급자,0,0,165.2,0.1291,72.9,C+,0,1,0,전부,스트레칭,O,0.8552,1.0000,0.7932,0.0295,0.7927,0.9126,90.4,A+,0,1.80,0.00,0.6319,51.3,4/4/0
787950ee-d911-4930-860b-d9287630c048,,0,견갑거근,2026-04-09 15:01:43,2026-04-09 15:04:29,실습,중급자,0,0,165.2,0.1291,72.9,C+,0,1,0,전부,재평가,O,0.8676,1.0000,0.8109,0.0409,0.8232,0.9563,91.1,A+,0,1.90,0.00,0.6451,27.9,4/4/0
787950ee-d911-4930-860b-d9287630c048,,0,견갑거근,2026-04-09 15:01:43,2026-04-09 15:04:29,실습,중급자,0,0,165.2,0.1291,72.9,C+,0,1,0,종료,가이드,O,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0,,0,0.00,0.00,0.0000,17.7,2/2/0
