SessionId,Phase,Step,Time,LeftSimilarity,RightSimilarity
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,16.637,1.0000,0.8221
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,16.748,1.0000,0.8172
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,16.859,1.0000,0.8128
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,16.970,1.0000,0.8182
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,17.081,1.0000,0.8116
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,17.192,1.0000,0.8126
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,17.304,1.0000,0.8159
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,17.414,1.0000,0.8073
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,17.526,1.0000,0.8032
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,17.637,1.0000,0.7981
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,17.748,1.0000,0.8251
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,17.859,1.0000,0.8290
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,17.970,1.0000,0.8161
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,18.081,1.0000,0.8096
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,18.192,1.0000,0.7917
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,18.303,1.0000,0.7733
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,18.414,1.0000,0.7705
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,18.526,1.0000,0.8325
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,18.637,1.0000,0.7562
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,18.748,1.0000,0.7087
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,18.859,1.0000,0.5875
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,18.970,1.0000,0.5117
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,19.081,1.0000,0.5235
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,19.192,1.0000,0.5168
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,19.303,1.0000,0.5351
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,19.414,1.0000,0.6208
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,19.526,1.0000,0.6593
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,19.636,1.0000,0.6522
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,19.748,1.0000,0.6655
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,19.859,1.0000,0.6806
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,19.970,1.0000,0.7200
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,20.081,1.0000,0.6885
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,20.192,1.0000,0.6740
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,20.303,1.0000,0.6538
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,20.414,1.0000,0.6048
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,20.525,1.0000,0.5992
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,20.636,1.0000,0.6094
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,20.748,1.0000,0.6236
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,20.859,1.0000,0.6630
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,20.969,1.0000,0.6612
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,21.081,1.0000,0.6650
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,21.192,1.0000,0.6642
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,21.303,1.0000,0.6697
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,21.414,1.0000,0.6651
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,21.525,1.0000,0.6699
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,21.636,1.0000,0.6798
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,21.747,1.0000,0.6548
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,21.858,1.0000,0.6582
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,21.970,1.0000,0.6490
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,22.081,1.0000,0.7019
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,22.192,1.0000,0.7001
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,22.303,1.0000,0.6842
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,22.414,1.0000,0.6825
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,제한장벽확인,22.525,1.0000,0.6722
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,1.554,1.0000,0.8909
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,1.666,1.0000,0.8574
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,1.777,1.0000,0.8342
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,1.888,1.0000,0.8255
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,1.999,1.0000,0.8397
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,2.110,1.0000,0.8595
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,2.221,1.0000,0.8714
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,2.332,1.0000,0.8786
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,2.443,1.0000,0.8899
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,2.555,1.0000,0.8916
