FrameIndex,HandType,JointID,LocalPosX,LocalPosY,LocalPosZ,LocalRotX,LocalRotY,LocalRotZ,LocalRotW,Timestamp,WorldPosX,WorldPosY,WorldPosZ,WorldRotX,WorldRotY,WorldRotZ,WorldRotW
0,Left,0,0.002070335,-0.005508553,0.065358,0,0,0,1,0.04253578,,,,,,,
0,Left,1,0,0,0,0,0,0,1,0.04253578,-0.003747437,0.1298606,0.349376,-0.1211718,0.1860537,-0.7395716,-0.6354021
0,Left,2,0.02782807,-0.01938964,0.03606524,-0.03075199,0.3404836,-0.6273364,0.6996959,0.04253578,,,,,,,
0,Left,3,-1.811499E-08,-2.920686E-08,0.03251293,0.2899422,-0.04302448,0.08025602,0.9527022,0.04253578,,,,,,,
0,Left,4,1.615953E-08,4.762906E-09,0.03379306,0.1752848,0.04495138,-0.07699352,0.9804727,0.04253578,,,,,,,
0,Left,5,-0.0006703577,0.001027012,0.02459082,-2.339897E-09,3.608814E-09,2.274993E-09,1,0.04253578,,,,,,,
0,Left,6,0.01862418,-0.01115811,0.03723189,0,0,0,1,0.04253578,,,,,,,
0,Left,7,0.004926501,0.003841658,0.05876432,0.3941185,-0.03754513,-0.02957557,0.9178161,0.04253578,,,,,,,
0,Left,8,-3.147646E-08,3.976268E-09,0.03792719,0.7246797,0.01376862,0.0215538,0.688611,0.04253578,,,,,,,
0,Left,9,5.549755E-08,4.487743E-08,0.02430316,0.4409086,-0.01611054,0.01692613,0.8972479,0.04253578,,,,,,,
0,Left,10,-0.0002955896,0.001025039,0.02236277,-5.773798E-10,-8.054964E-10,1.747787E-09,1,0.04253578,,,,,,,
0,Left,11,0.002414762,-0.008473951,0.03506943,0,0,0,1,0.04253578,,,,,,,
0,Left,12,-0.0006888678,0.005930796,0.06057714,0.4957426,-0.05151403,0.03388722,0.8662778,0.04253578,,,,,,,
0,Left,13,2.154939E-08,4.001224E-08,0.04292688,0.6745051,0.004366626,0.01264123,0.7381491,0.04253578,,,,,,,
0,Left,14,3.39441E-08,-1.381956E-08,0.02754908,0.4660361,0.01986322,0.08420682,0.8805254,0.04253578,,,,,,,
0,Left,15,-0.0003085838,0.001137281,0.02496424,5.885069E-09,-1.819656E-09,2.745092E-09,1,0.04253578,,,,,,,
0,Left,16,-0.01499232,-0.006015784,0.03477554,0,0,0,1,0.04253578,,,,,,,
0,Left,17,-0.002472915,-0.0005135289,0.05391827,0.5163209,-0.05996501,0.08911476,0.8496325,0.04253578,,,,,,,
0,Left,18,-4.26792E-09,-5.998087E-08,0.03899595,0.6633423,0.02000076,0.04180666,0.7468796,0.04253578,,,,,,,
0,Left,19,7.186269E-08,4.101866E-08,0.02657313,0.487455,0.02784272,0.02692875,0.8722885,0.04253578,,,,,,,
0,Left,20,-0.0002578754,0.001608162,0.02432593,0,0,0,1,0.04253578,,,,,,,
0,Left,21,-0.02299859,-0.009419838,0.03407354,0.01831183,-0.1403429,0.207036,0.9680417,0.04253578,,,,,,,
0,Left,22,2.232515E-06,-1.034444E-06,0.04565055,0.5070071,-0.0368464,-0.0610605,0.8589866,0.04253578,,,,,,,
0,Left,23,2.007954E-08,-3.217033E-08,0.03072025,0.6054127,-0.01011015,0.08391701,0.7914109,0.04253578,,,,,,,
0,Left,24,1.452982E-07,2.849533E-08,0.02031097,0.4990271,0.04224491,-0.002351744,0.8655528,0.04253578,,,,,,,
0,Left,25,0.0002465945,0.00121608,0.02192182,-1.395051E-09,1.457383E-09,4.440831E-09,1,0.04253578,,,,,,,
0,Right,0,-0.00244479,-0.005269515,0.06513406,0,0,0,1,0.04253578,,,,,,,
0,Right,1,0,0,0,0,0,0,1,0.04253578,0.476765,0.7738007,0.2414682,0.3416203,0.4685134,0.577558,0.5746461
0,Right,2,-0.029326,-0.01747731,0.03516951,-0.04659,-0.3799792,0.5973673,0.7046967,0.04253578,,,,,,,
0,Right,3,-4.600968E-08,-2.026585E-08,0.03251289,0.244396,0.04771112,-0.08121017,0.9650902,0.04253578,,,,,,,
0,Right,4,5.376776E-08,1.618361E-09,0.03379307,0.3294669,-0.02980633,0.07010197,0.9410893,0.04253578,,,,,,,
0,Right,5,0.000670358,0.001026964,0.02459078,3.919287E-09,-2.033693E-09,3.764522E-09,1,0.04253578,,,,,,,
0,Right,6,-0.01937312,-0.01020197,0.03678402,0,0,0,1,0.04253578,,,,,,,
0,Right,7,-0.004177552,0.002885545,0.0592122,0.2493887,-0.02502823,0.04237885,0.967152,0.04253578,,,,,,,
0,Right,8,9.105698E-09,1.309911E-08,0.0379273,0.1550686,0.003106351,-0.02632684,0.987548,0.04253578,,,,,,,
0,Right,9,1.556421E-08,3.282308E-09,0.02430373,0.07589556,0.02470779,-0.01677617,0.9966685,0.04253578,,,,,,,
0,Right,10,0.0002956004,0.001025045,0.0223633,0,0,0,1,0.04253578,,,,,,,
0,Right,11,-0.003163697,-0.007995844,0.03462151,0,0,0,1,0.04253578,,,,,,,
0,Right,12,0.001437804,0.005452732,0.06102507,0.2259902,0.0692853,-0.02077693,0.9714403,0.04253578,,,,,,,
0,Right,13,6.481363E-10,-2.315095E-08,0.04292706,0.1721305,0.002356494,-0.01218142,0.984996,0.04253578,,,,,,,
0,Right,14,-3.0909E-08,-1.696408E-08,0.02754949,0.07676974,-0.002801527,-0.05101828,0.9957388,0.04253578,,,,,,,
0,Right,15,0.0003086621,0.001137275,0.02496484,8.898949E-10,-1.102402E-09,1.702012E-09,1,0.04253578,,,,,,,
0,Right,16,0.01499232,-0.006015771,0.03477555,0,0,0,1,0.04253578,,,,,,,
0,Right,17,0.002472934,-0.0005135322,0.05391826,0.2330695,0.1128872,-0.07385849,0.9630577,0.04253578,,,,,,,
0,Right,18,-2.038481E-08,-2.441235E-08,0.0389961,0.241417,-0.005198332,-0.03859805,0.9696397,0.04253578,,,,,,,
0,Right,19,7.689356E-09,-2.558711E-08,0.02657328,0.1610607,-0.02966947,-0.01214783,0.9864237,0.04253578,,,,,,,
0,Right,20,0.0002578516,0.001608163,0.024326,2.289361E-08,-1.458768E-09,-7.792608E-09,1,0.04253578,,,,,,,
0,Right,21,0.0229986,-0.009419863,0.03407357,0.01831182,0.1403428,-0.207036,0.9680417,0.04253578,,,,,,,
0,Right,22,-2.197873E-06,-9.999951E-07,0.04565052,0.1882488,0.08813118,0.06811505,0.9757847,0.04253578,,,,,,,
0,Right,23,-2.44891E-08,-1.03426E-08,0.03072037,0.3178443,0.0278315,-0.06464878,0.9455268,0.04253578,,,,,,,
0,Right,24,-4.300905E-08,4.213042E-09,0.02031127,0.1144411,-0.04876116,0.001117692,0.992232,0.04253578,,,,,,,
0,Right,25,-0.0002465636,0.001216067,0.02192225,1.659255E-08,-2.085447E-09,-7.750286E-09,1,0.04253578,,,,,,,
1,Left,0,0.002063927,-0.005512186,0.06536134,0,0,0,1,0.08407211,,,,,,,
1,Left,1,0,0,0,0,0,0,1,0.08407211,-0.00919962,0.1316776,0.3492175,-0.1210293,0.1875348,-0.7384106,-0.6363435
1,Left,2,0.02780248,-0.01941881,0.03607867,-0.0304517,0.3399345,-0.6278226,0.6995399,0.08407211,,,,,,,
1,Left,3,8.177357E-09,-5.537743E-08,0.03251288,0.2927745,-0.04272751,0.08019007,0.9518545,0.08407211,,,,,,,
1,Left,4,-4.661737E-08,-5.819982E-08,0.03379302,0.1803872,0.04447533,-0.07679967,0.9795837,0.08407211,,,,,,,
1,Left,5,-0.0006704556,0.001026965,0.02459073,0,0,0,1,0.08407211,,,,,,,
1,Left,6,0.01861138,-0.01117269,0.03723857,0,0,0,1,0.08407211,,,,,,,
1,Left,7,0.004939299,0.003856247,0.05875767,0.3930162,-0.03787172,-0.02945934,0.918279,0.08407211,,,,,,,
1,Left,8,-5.266668E-09,-1.542456E-08,0.03792718,0.7231519,0.01371761,0.0215872,0.6902153,0.08407211,,,,,,,
1,Left,9,1.169574E-08,-1.459485E-08,0.0243032,0.4399418,-0.01613873,0.01692929,0.8977217,0.08407211,,,,,,,
1,Left,10,-0.0002955692,0.001025031,0.02236276,-3.186693E-09,1.258722E-09,1.590226E-09,1,0.08407211,,,,,,,
1,Left,11,0.002401956,-0.008481236,0.03507613,0,0,0,1,0.08407211,,,,,,,
1,Left,12,-0.0006760705,0.005938099,0.06057047,0.4938273,-0.05149633,0.03373316,0.8673781,0.08407211,,,,,,,
1,Left,13,3.277472E-08,2.749868E-08,0.0429269,0.6675701,0.004261294,0.01266705,0.744427,0.08407211,,,,,,,
1,Left,14,2.243864E-08,-2.617064E-08,0.02754932,0.4618316,0.01967838,0.08389207,0.882772,0.08407211,,,,,,,
1,Left,15,-0.0003086105,0.001137287,0.0249646,-4.78871E-09,-5.017642E-11,-8.480837E-10,1,0.08407211,,,,,,,
1,Left,16,-0.01499234,-0.006015777,0.03477553,0,0,0,1,0.08407211,,,,,,,
1,Left,17,-0.00247292,-0.0005135229,0.05391824,0.5123859,-0.06064499,0.08900292,0.851975,0.08407211,,,,,,,
1,Left,18,2.363887E-08,-3.334311E-09,0.03899593,0.6571716,0.01977762,0.04183281,0.7523193,0.08407211,,,,,,,
1,Left,19,1.638218E-07,4.970119E-08,0.0265728,0.4860055,0.02785979,0.02686441,0.8730984,0.08407211,,,,,,,
1,Left,20,-0.0002578274,0.001608143,0.02432537,5.460567E-09,2.16629E-09,1.984589E-09,1,0.08407211,,,,,,,
1,Left,21,-0.02299859,-0.009419832,0.03407354,0.0183118,-0.1403428,0.207036,0.9680417,0.08407211,,,,,,,
1,Left,22,2.212232E-06,-1.012559E-06,0.04565058,0.4983221,-0.03684514,-0.06136265,0.8640325,0.08407211,,,,,,,
1,Left,23,5.363272E-08,-4.208341E-08,0.03072024,0.5915287,-0.01109588,0.08310568,0.8019128,0.08407211,,,,,,,
1,Left,24,1.378786E-07,-2.586016E-09,0.02031093,0.4984994,0.04226025,-0.002350179,0.8658562,0.08407211,,,,,,,
1,Left,25,0.0002466666,0.001216064,0.02192166,9.280718E-09,1.081446E-09,-7.013476E-09,1,0.08407211,,,,,,,
1,Right,0,-0.002441551,-0.005271859,0.06513633,0,0,0,1,0.08407211,,,,,,,
1,Right,1,0,0,0,0,0,0,1,0.08407211,0.4761956,0.7736607,0.2409274,0.3412652,0.4670362,0.5785941,0.575017
1,Right,2,-0.02931292,-0.01749608,0.03517848,-0.04577643,-0.3804156,0.5977742,0.7041693,0.08407211,,,,,,,
1,Right,3,-5.718067E-08,1.608276E-09,0.03251285,0.244067,0.04774442,-0.08121645,0.9651713,0.08407211,,,,,,,
1,Right,4,2.087785E-08,-1.806841E-08,0.03379313,0.3291136,-0.02984292,0.07012039,0.9412103,0.08407211,,,,,,,
1,Right,5,0.0006703935,0.001026966,0.02459075,1.462636E-08,-1.841934E-08,-4.18039E-09,1,0.08407211,,,,,,,
1,Right,6,-0.01936658,-0.01021134,0.03678845,0,0,0,1,0.08407211,,,,,,,
1,Right,7,-0.004184114,0.002894888,0.05920779,0.2498022,-0.02496973,0.04239384,0.9670461,0.08407211,,,,,,,
1,Right,8,1.998808E-08,9.203229E-09,0.0379273,0.1560961,0.003078666,-0.02632797,0.9873862,0.08407211,,,,,,,
1,Right,9,9.863251E-09,-1.253701E-08,0.02430366,0.07532042,0.02471841,-0.01677405,0.9967119,0.08407211,,,,,,,
1,Right,10,0.0002956,0.001025095,0.02236334,0,0,0,1,0.08407211,,,,,,,
1,Right,11,-0.003157162,-0.008000523,0.03462599,0,0,0,1,0.08407211,,,,,,,
1,Right,12,0.001431264,0.005457376,0.06102058,0.2268634,0.06951783,-0.0208818,0.9712179,0.08407211,,,,,,,
1,Right,13,-6.185856E-09,2.000266E-08,0.04292705,0.1721599,0.002356244,-0.0121816,0.9849909,0.08407211,,,,,,,
1,Right,14,1.399671E-08,-2.277072E-08,0.02754957,0.07549021,-0.002745481,-0.0508972,0.995843,0.08407211,,,,,,,
1,Right,15,0.0003086177,0.001137318,0.02496491,-2.354811E-08,-6.486025E-10,9.089524E-10,1,0.08407211,,,,,,,
1,Right,16,0.01499235,-0.006015776,0.03477553,0,0,0,1,0.08407211,,,,,,,
1,Right,17,0.002472891,-0.0005134973,0.05391826,0.2337998,0.1134116,-0.07404374,0.9628048,0.08407211,,,,,,,
1,Right,18,-5.272013E-09,7.083387E-09,0.03899617,0.2404602,-0.005165436,-0.03858186,0.9698782,0.08407211,,,,,,,
1,Right,19,1.020178E-08,-5.596383E-08,0.02657338,0.1597696,-0.02966974,-0.0120882,0.9866343,0.08407211,,,,,,,
1,Right,20,0.0002578925,0.001608181,0.02432604,0,0,0,1,0.08407211,,,,,,,
1,Right,21,0.02299857,-0.00941982,0.03407355,0.0183118,0.1403428,-0.207036,0.9680417,0.08407211,,,,,,,
1,Right,22,-2.148462E-06,-1.02267E-06,0.04565056,0.1902445,0.09185962,0.06709806,0.9751239,0.08407211,,,,,,,
1,Right,23,-2.359975E-08,1.785174E-08,0.03072041,0.3179919,0.02782354,-0.06465978,0.9454767,0.08407211,,,,,,,
1,Right,24,-5.527999E-09,1.541565E-08,0.02031141,0.1133755,-0.04876794,0.001114158,0.992354,0.08407211,,,,,,,
1,Right,25,-0.0002464799,0.001216086,0.02192243,4.055342E-08,3.516469E-09,-1.07763E-08,1,0.08407211,,,,,,,
2,Left,0,0.002056299,-0.005516544,0.06536536,0,0,0,1,0.1251717,,,,,,,
2,Left,1,0,0,0,0,0,0,1,0.1251717,-0.01815796,0.1343248,0.3474364,-0.1218718,0.1882807,-0.7366861,-0.6379591
2,Left,2,0.02777197,-0.01945345,0.03609457,-0.03055303,0.33875,-0.6283309,0.6996537,0.1251717,,,,,,,
2,Left,3,-2.239164E-08,6.219867E-08,0.03251297,0.2934403,-0.04265767,0.08017449,0.951654,0.1251717,,,,,,,
2,Left,4,4.983603E-08,4.074113E-08,0.03379314,0.1811652,0.04440261,-0.07676981,0.9794458,0.1251717,,,,,,,
2,Left,5,-0.0006701954,0.001026988,0.02459083,-1.378916E-09,-1.288833E-08,-2.125471E-08,1,0.1251717,,,,,,,
2,Left,6,0.01859612,-0.01119001,0.03724654,0,0,0,1,0.1251717,,,,,,,
2,Left,7,0.004954571,0.003873554,0.05874975,0.3871892,-0.03829113,-0.02932733,0.9207379,0.1251717,,,,,,,
2,Left,8,-1.166002E-08,-3.087398E-08,0.03792739,0.7152806,0.01345535,0.02175716,0.698369,0.1251717,,,,,,,
2,Left,9,5.516842E-09,6.406061E-08,0.0243042,0.4343825,-0.01630058,0.01694646,0.9004216,0.1251717,,,,,,,
2,Left,10,-0.0002956511,0.0010251,0.02236417,-1.514713E-09,-7.463847E-10,1.810479E-09,1,0.1251717,,,,,,,
2,Left,11,0.002386691,-0.008489902,0.03508406,0,0,0,1,0.1251717,,,,,,,
2,Left,12,-0.0006607838,0.005946745,0.06056254,0.4882711,-0.05156695,0.03335198,0.8705286,0.1251717,,,,,,,
2,Left,13,-1.335478E-08,2.981747E-08,0.04292722,0.6580924,0.004118175,0.01270039,0.7528188,0.1251717,,,,,,,
2,Left,14,-4.943564E-08,3.342017E-08,0.02755029,0.4529783,0.01928927,0.0832257,0.8874189,0.1251717,,,,,,,
2,Left,15,-0.0003087732,0.001137355,0.02496594,-4.084639E-09,1.436637E-09,-2.605545E-09,1,0.1251717,,,,,,,
2,Left,16,-0.01499235,-0.006015787,0.03477556,0,0,0,1,0.1251717,,,,,,,
2,Left,17,-0.002472894,-0.0005135355,0.05391826,0.5017887,-0.06199182,0.08843689,0.8582215,0.1251717,,,,,,,
2,Left,18,-4.489859E-08,2.05352E-08,0.03899627,0.6481433,0.01945184,0.04186576,0.7601179,0.1251717,,,,,,,
2,Left,19,-5.785956E-08,4.801563E-08,0.02657394,0.4814899,0.0279121,0.02666427,0.8756012,0.1251717,,,,,,,
2,Left,20,-0.0002580882,0.001608226,0.02432705,-8.303344E-09,-7.241646E-09,9.084646E-10,1,0.1251717,,,,,,,
2,Left,21,-0.02299859,-0.009419838,0.03407355,0.01831182,-0.1403429,0.207036,0.9680416,0.1251717,,,,,,,
2,Left,22,2.208234E-06,-1.003267E-06,0.04565058,0.486251,-0.0365758,-0.0619479,0.8708528,0.1251717,,,,,,,
2,Left,23,-5.280729E-08,2.232741E-08,0.03072057,0.5732427,-0.01236989,0.08201495,0.815177,0.1251717,,,,,,,
2,Left,24,-1.504285E-07,-1.486575E-08,0.02031178,0.4974499,0.04229071,-0.002347043,0.8664581,0.1251717,,,,,,,
2,Left,25,0.0002463361,0.001216104,0.02192299,7.814174E-12,-4.554087E-10,4.138053E-09,1,0.1251717,,,,,,,
2,Right,0,-0.002440643,-0.005272501,0.06513689,0,0,0,1,0.1251717,,,,,,,
2,Right,1,0,0,0,0,0,0,1,0.1251717,0.4764738,0.7731053,0.2409412,0.3412426,0.4678535,0.5821643,0.5707467
2,Right,2,-0.02930939,-0.0175011,0.03518082,-0.04520866,-0.3809658,0.5979488,0.7037603,0.1251717,,,,,,,
2,Right,3,-3.212845E-08,-1.397912E-07,0.03251285,0.2439267,0.04775867,-0.0812191,0.9652058,0.1251717,,,,,,,
2,Right,4,5.008637E-08,-5.965394E-08,0.03379303,0.3292361,-0.02983026,0.07011423,0.9411683,0.1251717,,,,,,,
2,Right,5,0.0006704833,0.001026966,0.02459071,0,0,0,1,0.1251717,,,,,,,
2,Right,6,-0.01936484,-0.01021384,0.03678968,0,0,0,1,0.1251717,,,,,,,
2,Right,7,-0.004185803,0.002897382,0.05920658,0.2499219,-0.02445638,0.04230052,0.9670324,0.1251717,,,,,,,
2,Right,8,9.293809E-09,-3.13943E-09,0.03792719,0.1567118,0.003062001,-0.02632859,0.9872886,0.1251717,,,,,,,
2,Right,9,7.65171E-10,-1.417771E-09,0.02430355,0.07469581,0.02472982,-0.01677182,0.9967586,0.1251717,,,,,,,
2,Right,10,0.0002956426,0.001025014,0.02236317,1.113222E-08,-1.121423E-09,-5.536458E-11,1,0.1251717,,,,,,,
2,Right,11,-0.003155421,-0.008001794,0.03462719,0,0,0,1,0.1251717,,,,,,,
2,Right,12,0.001429541,0.005458639,0.06101942,0.2277595,0.06887832,-0.02082435,0.971055,0.1251717,,,,,,,
2,Right,13,8.408262E-09,-2.68635E-09,0.04292693,0.1715177,0.00236389,-0.01217869,0.9851029,0.1251717,,,,,,,
2,Right,14,-2.693822E-08,1.728139E-08,0.02754948,0.07387874,-0.002675028,-0.05074463,0.9959718,0.1251717,,,,,,,
