FrameIndex,HandType,JointID,LocalPosX,LocalPosY,LocalPosZ,LocalRotX,LocalRotY,LocalRotZ,LocalRotW,Timestamp,WorldPosX,WorldPosY,WorldPosZ,WorldRotX,WorldRotY,WorldRotZ,WorldRotW
0,Left,0,0.0030,-0.0048,0.0647,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Left,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.009,-0.1996,0.2902,-0.1657,-0.0554,-0.2720,-0.0844,-0.9570
0,Left,2,0.0314,-0.0137,0.0333,-0.1560,0.3408,-0.5161,0.7702,0.009,,,,,,
0,Left,3,0.0000,0.0000,0.0325,0.0824,-0.0631,0.0831,0.9911,0.009,,,,,,
0,Left,4,0.0000,0.0000,0.0338,0.1816,0.0444,-0.0768,0.9794,0.009,,,,,,
0,Left,5,-0.0007,0.0010,0.0246,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Left,6,0.0204,-0.0083,0.0359,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Left,7,0.0031,0.0010,0.0601,0.1363,-0.0540,-0.0290,0.9888,0.009,,,,,,
0,Left,8,0.0000,0.0000,0.0379,0.3214,0.0015,0.0261,0.9466,0.009,,,,,,
0,Left,9,0.0000,0.0000,0.0243,0.1948,-0.0223,0.0171,0.9804,0.009,,,,,,
0,Left,10,-0.0003,0.0010,0.0224,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Left,11,0.0042,-0.0070,0.0337,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Left,12,-0.0025,0.0045,0.0620,0.2165,-0.0640,0.0192,0.9740,0.009,,,,,,
0,Left,13,0.0000,0.0000,0.0429,0.3121,-0.0006,0.0127,0.9499,0.009,,,,,,
0,Left,14,0.0000,0.0000,0.0275,0.1511,0.0061,0.0579,0.9868,0.009,,,,,,
0,Left,15,-0.0003,0.0011,0.0250,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Left,16,-0.0150,-0.0060,0.0348,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Left,17,-0.0025,-0.0005,0.0539,0.2032,-0.0826,0.0657,0.9734,0.009,,,,,,
0,Left,18,0.0000,0.0000,0.0390,0.3178,0.0078,0.0398,0.9473,0.009,,,,,,
0,Left,19,0.0000,0.0000,0.0266,0.1895,0.0297,0.0135,0.9813,0.009,,,,,,
0,Left,20,-0.0003,0.0016,0.0243,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Left,21,-0.0230,-0.0094,0.0341,0.0183,-0.1403,0.2070,0.9680,0.009,,,,,,
0,Left,22,0.0000,0.0000,0.0457,0.1579,0.0104,-0.0873,0.9835,0.009,,,,,,
0,Left,23,0.0000,0.0000,0.0307,0.3314,-0.0271,0.0657,0.9408,0.009,,,,,,
0,Left,24,0.0000,0.0000,0.0203,0.1622,0.0484,-0.0013,0.9856,0.009,,,,,,
0,Left,25,0.0002,0.0012,0.0219,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Right,0,-0.0018,-0.0056,0.0655,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Right,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.009,-0.0232,0.5365,-0.1511,0.0690,-0.4217,0.4120,0.8048
0,Right,2,-0.0269,-0.0204,0.0365,0.0267,-0.3744,0.6480,0.6627,0.009,,,,,,
0,Right,3,0.0000,0.0000,0.0325,0.1336,0.0584,-0.0827,0.9858,0.009,,,,,,
0,Right,4,0.0000,0.0000,0.0338,0.0275,-0.0580,0.0816,0.9946,0.009,,,,,,
0,Right,5,0.0007,0.0010,0.0246,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Right,6,-0.0182,-0.0116,0.0375,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Right,7,-0.0054,0.0043,0.0585,0.3240,-0.0041,0.0415,0.9451,0.009,,,,,,
0,Right,8,0.0000,0.0000,0.0379,0.4517,-0.0052,-0.0254,0.8918,0.009,,,,,,
0,Right,9,0.0000,0.0000,0.0243,0.2300,0.0216,-0.0171,0.9728,0.009,,,,,,
0,Right,10,0.0003,0.0010,0.0224,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Right,11,-0.0020,-0.0087,0.0353,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Right,12,0.0002,0.0062,0.0604,0.2445,0.0375,-0.0155,0.9688,0.009,,,,,,
0,Right,13,0.0000,0.0000,0.0429,0.4008,-0.0005,-0.0129,0.9161,0.009,,,,,,
0,Right,14,0.0000,0.0000,0.0275,0.2347,-0.0097,-0.0654,0.9698,0.009,,,,,,
0,Right,15,0.0003,0.0011,0.0250,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Right,16,0.0150,-0.0060,0.0348,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Right,17,0.0025,-0.0005,0.0539,0.1591,0.0847,-0.0622,0.9816,0.009,,,,,,
0,Right,18,0.0000,0.0000,0.0390,0.3903,-0.0103,-0.0407,0.9197,0.009,,,,,,
0,Right,19,0.0000,0.0000,0.0266,0.2486,-0.0295,-0.0162,0.9680,0.009,,,,,,
0,Right,20,0.0003,0.0016,0.0243,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
0,Right,21,0.0230,-0.0094,0.0341,0.0183,0.1403,-0.2070,0.9680,0.009,,,,,,
0,Right,22,0.0000,0.0000,0.0457,0.0059,0.0407,0.0921,0.9949,0.009,,,,,,
0,Right,23,0.0000,0.0000,0.0307,0.3515,0.0260,-0.0671,0.9334,0.009,,,,,,
0,Right,24,0.0000,0.0000,0.0203,0.1990,-0.0480,0.0014,0.9788,0.009,,,,,,
0,Right,25,-0.0002,0.0012,0.0219,0.0000,0.0000,0.0000,1.0000,0.009,,,,,,
1,Left,0,0.0030,-0.0048,0.0647,0.0000,0.0000,0.0000,1.0000,0.066,,,,,,
1,Left,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.066,-0.1997,0.2908,-0.1658,-0.0560,-0.2709,-0.0832,-0.9574
1,Left,2,0.0314,-0.0137,0.0333,-0.1563,0.3414,-0.5155,0.7702,0.066,,,,,,
