FrameIndex,HandType,JointID,LocalPosX,LocalPosY,LocalPosZ,LocalRotX,LocalRotY,LocalRotZ,LocalRotW,Timestamp,WorldPosX,WorldPosY,WorldPosZ,WorldRotX,WorldRotY,WorldRotZ,WorldRotW
0,Left,0,0.0031,-0.0045,0.0644,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Left,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.000,-0.2054,-0.0195,-0.0791,-0.0895,-0.2811,-0.2016,-0.9340
0,Left,2,0.0321,-0.0117,0.0323,-0.1426,0.4214,-0.5014,0.7421,0.000,,,,,,,
0,Left,3,0.0000,0.0000,0.0325,0.1208,-0.0596,0.0829,0.9874,0.000,,,,,,,
0,Left,4,0.0000,0.0000,0.0338,0.1205,0.0500,-0.0789,0.9883,0.000,,,,,,,
0,Left,5,-0.0007,0.0010,0.0246,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Left,6,0.0208,-0.0073,0.0354,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Left,7,0.0028,0.0000,0.0606,0.0995,-0.0460,-0.0302,0.9935,0.000,,,,,,,
0,Left,8,0.0000,0.0000,0.0379,0.2126,-0.0015,0.0263,0.9768,0.000,,,,,,,
0,Left,9,0.0000,0.0000,0.0243,0.1244,-0.0238,0.0169,0.9918,0.000,,,,,,,
0,Left,10,-0.0003,0.0010,0.0224,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Left,11,0.0046,-0.0066,0.0332,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Left,12,-0.0028,0.0040,0.0625,0.1362,-0.0888,0.0165,0.9866,0.000,,,,,,,
0,Left,13,0.0000,0.0000,0.0429,0.2299,-0.0017,0.0124,0.9731,0.000,,,,,,,
0,Left,14,0.0000,0.0000,0.0275,0.0838,0.0031,0.0517,0.9951,0.000,,,,,,,
0,Left,15,-0.0003,0.0011,0.0250,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Left,16,-0.0150,-0.0060,0.0348,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Left,17,-0.0025,-0.0005,0.0539,0.1381,-0.0956,0.0613,0.9839,0.000,,,,,,,
0,Left,18,0.0000,0.0000,0.0390,0.1961,0.0036,0.0378,0.9799,0.000,,,,,,,
0,Left,19,0.0000,0.0000,0.0266,0.1095,0.0296,0.0098,0.9935,0.000,,,,,,,
0,Left,20,-0.0003,0.0016,0.0243,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Left,21,-0.0230,-0.0094,0.0341,0.0183,-0.1403,0.2070,0.9681,0.000,,,,,,,
0,Left,22,0.0000,0.0000,0.0457,0.0918,0.0164,-0.0895,0.9916,0.000,,,,,,,
0,Left,23,0.0000,0.0000,0.0307,0.1725,-0.0351,0.0533,0.9829,0.000,,,,,,,
0,Left,24,0.0000,0.0000,0.0203,0.0312,0.0491,-0.0008,0.9983,0.000,,,,,,,
0,Left,25,0.0002,0.0012,0.0219,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Right,0,-0.0023,-0.0054,0.0652,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Right,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.000,-0.0425,0.2546,0.0057,0.2337,-0.5422,0.4184,0.6902
0,Right,2,-0.0288,-0.0182,0.0355,0.0192,-0.4347,0.6160,0.6567,0.000,,,,,,,
0,Right,3,0.0000,0.0000,0.0325,0.0386,0.0669,-0.0832,0.9935,0.000,,,,,,,
0,Right,4,0.0000,0.0000,0.0338,-0.0397,-0.0635,0.0832,0.9937,0.000,,,,,,,
0,Right,5,0.0007,0.0010,0.0246,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Right,6,-0.0191,-0.0106,0.0370,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Right,7,-0.0045,0.0033,0.0590,0.4223,0.0446,0.0267,0.9050,0.000,,,,,,,
0,Right,8,0.0000,0.0000,0.0379,0.5423,-0.0080,-0.0245,0.8398,0.000,,,,,,,
0,Right,9,0.0000,0.0000,0.0243,0.2100,0.0220,-0.0171,0.9773,0.000,,,,,,,
0,Right,10,0.0003,0.0010,0.0224,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Right,11,-0.0029,-0.0082,0.0348,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Right,12,0.0012,0.0056,0.0608,0.4814,0.0586,-0.0363,0.8738,0.000,,,,,,,
0,Right,13,0.0000,0.0000,0.0429,0.3676,-0.0001,-0.0128,0.9299,0.000,,,,,,,
0,Right,14,0.0000,0.0000,0.0275,0.1806,-0.0073,-0.0606,0.9817,0.000,,,,,,,
0,Right,15,0.0003,0.0011,0.0250,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Right,16,0.0150,-0.0060,0.0348,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Right,17,0.0025,-0.0005,0.0539,0.5076,0.0755,-0.0962,0.8529,0.000,,,,,,,
0,Right,18,0.0000,0.0000,0.0390,0.3827,-0.0101,-0.0406,0.9229,0.000,,,,,,,
0,Right,19,0.0000,0.0000,0.0266,0.3011,-0.0293,-0.0186,0.9530,0.000,,,,,,,
0,Right,20,0.0003,0.0016,0.0243,0.0000,0.0000,0.0000,1.0000,0.000,,,,,,,
0,Right,21,0.0230,-0.0094,0.0341,0.0183,0.1403,-0.2070,0.9681,0.000,,,,,,,
0,Right,22,0.0000,0.0000,0.0457,0.5335,0.0391,0.0588,0.8428,0.000,,,,,,,
0,Right,23,0.0000,0.0000,0.0307,0.3393,0.0267,-0.0662,0.9380,0.000,,,,,,,
0,Right,24,0.0000,0.0000,0.0203,0.2679,-0.0472,0.0016,0.9623,0.000,,,,,,,
