FrameIndex,HandType,JointID,LocalPosX,LocalPosY,LocalPosZ,LocalRotX,LocalRotY,LocalRotZ,LocalRotW,Timestamp,WorldPosX,WorldPosY,WorldPosZ,WorldRotX,WorldRotY,WorldRotZ,WorldRotW
0,Right,0,-0.001726309,-0.005688298,0.0655204,0,0,0,1,0.04151535,,,,,,,
0,Right,1,0,0,0,0,0,0,1,0.04151535,0.2508148,-0.04297764,0.1388511,-0.3504839,-0.4736177,-0.6408586,-0.4920851
0,Right,2,-0.02645196,-0.0208277,0.03671485,-0.01268237,-0.3161354,0.652441,0.6886352,0.04151535,,,,,,,
0,Right,3,5.536789E-09,4.40476E-08,0.03251293,0.2846833,0.04357404,-0.08037596,0.9542518,0.04151535,,,,,,,
0,Right,4,-4.689608E-08,2.286592E-08,0.03379312,0.08285789,-0.05329195,0.08011698,0.9919052,0.04151535,,,,,,,
0,Right,5,0.0006702961,0.001026996,0.0245908,-6.613184E-09,1.547679E-09,-1.353634E-08,1,0.04151535,,,,,,,
0,Right,6,-0.01793612,-0.01187712,0.03755667,0,0,0,1,0.04151535,,,,,,,
0,Right,7,-0.005614571,0.004560686,0.05843959,0.1816096,-0.03278064,0.03910853,0.9820458,0.04151535,,,,,,,
0,Right,8,4.528466E-09,-4.648814E-08,0.03792727,0.1611137,0.002943271,-0.02633318,0.9865801,0.04151535,,,,,,,
0,Right,9,-1.063859E-08,2.086994E-08,0.0243037,0.07989036,0.02463393,-0.01679055,0.9963578,0.04151535,,,,,,,
0,Right,10,0.0002956013,0.001025114,0.02236345,0,0,0,1,0.04151535,,,,,,,
0,Right,11,-0.001726694,-0.008833439,0.03539422,0,0,0,1,0.04151535,,,,,,,
0,Right,12,7.820781E-07,0.006290269,0.06025242,0.1680834,0.05769796,-0.01534987,0.9839631,0.04151535,,,,,,,
0,Right,13,-2.584234E-08,1.233585E-08,0.042927,0.1530489,0.002584819,-0.01209398,0.9881412,0.04151535,,,,,,,
0,Right,14,8.409783E-09,-8.030992E-09,0.02754963,0.08183124,-0.003022652,-0.05149653,0.9953103,0.04151535,,,,,,,
0,Right,15,0.000308647,0.001137305,0.0249649,0,0,0,1,0.04151535,,,,,,,
0,Right,16,0.01499233,-0.006015788,0.03477553,0,0,0,1,0.04151535,,,,,,,
0,Right,17,0.002472906,-0.0005135234,0.05391826,0.1187475,0.08098038,-0.05860584,0.9878799,0.04151535,,,,,,,
0,Right,18,1.795218E-08,-1.078484E-08,0.03899612,0.1506216,-0.002101481,-0.03691321,0.9878999,0.04151535,,,,,,,
0,Right,19,-2.638932E-08,-5.915656E-09,0.02657343,0.09380981,-0.02961112,-0.009033253,0.9951087,0.04151535,,,,,,,
0,Right,20,0.0002578927,0.001608186,0.0243261,-7.008251E-09,7.528048E-11,6.289063E-09,1,0.04151535,,,,,,,
0,Right,21,0.02299857,-0.009419852,0.03407359,0.0183118,0.1403428,-0.207036,0.9680417,0.04151535,,,,,,,
0,Right,22,-2.186292E-06,-9.874651E-07,0.0456505,0.03082028,-0.0158164,0.09118418,0.9952314,0.04151535,,,,,,,
0,Right,23,2.675621E-09,-6.80167E-09,0.03072042,0.1417782,0.03647307,-0.05083268,0.9879194,0.04151535,,,,,,,
0,Right,24,-4.575081E-08,2.453179E-08,0.02031138,0.05797984,-0.0490425,0.000926541,0.997112,0.04151535,,,,,,,
0,Right,25,-0.00024643,0.001216072,0.02192241,0,0,0,1,0.04151535,,,,,,,
1,Right,0,-0.00174976,-0.005676995,0.06551037,0,0,0,1,0.08325958,,,,,,,
1,Right,1,0,0,0,0,0,0,1,0.08325958,0.2511123,-0.04278877,0.1391591,-0.3516458,-0.4728256,-0.6429858,-0.4892347
1,Right,2,-0.02654578,-0.02073732,0.03667469,-0.01526316,-0.316142,0.650648,0.6902742,0.08325958,,,,,,,
1,Right,3,1.956942E-08,8.438719E-09,0.03251291,0.2853454,0.04350492,-0.08036105,0.9540585,0.08325958,,,,,,,
1,Right,4,2.211989E-08,2.596855E-08,0.0337931,0.0838547,-0.05320475,0.08008712,0.9918285,0.08325958,,,,,,,
1,Right,5,0.0006703708,0.001026975,0.02459077,-3.272308E-09,4.914516E-09,3.797855E-09,1,0.08325958,,,,,,,
1,Right,6,-0.01798301,-0.01183194,0.03753657,0,0,0,1,0.08325958,,,,,,,
1,Right,7,-0.005567655,0.004515481,0.05845967,0.1808001,-0.03546778,0.03938416,0.9820908,0.08325958,,,,,,,
1,Right,8,1.057033E-09,-1.586442E-08,0.0379273,0.1597305,0.00298053,-0.0263318,0.9868049,0.08325958,,,,,,,
1,Right,9,-5.260416E-09,3.133297E-08,0.0243036,0.07980436,0.02463549,-0.01679024,0.9963646,0.08325958,,,,,,,
1,Right,10,0.0002955977,0.001025059,0.02236338,-5.491493E-09,3.026567E-10,-2.943711E-10,1,0.08325958,,,,,,,
1,Right,11,-0.001773607,-0.008810854,0.03537414,0,0,0,1,0.08325958,,,,,,,
1,Right,12,4.767813E-05,0.006267699,0.0602725,0.1668848,0.05722041,-0.01522432,0.9841969,0.08325958,,,,,,,
1,Right,13,-5.231835E-09,1.308128E-08,0.042927,0.1507548,0.002612108,-0.01208315,0.9884939,0.08325958,,,,,,,
1,Right,14,1.571517E-08,-2.457725E-08,0.02754956,0.08026929,-0.002954456,-0.05134908,0.9954454,0.08325958,,,,,,,
1,Right,15,0.0003086738,0.0011373,0.02496486,-8.669155E-09,-1.057368E-09,-5.065931E-09,1,0.08325958,,,,,,,
1,Right,16,0.01499234,-0.006015789,0.03477554,0,0,0,1,0.08325958,,,,,,,
1,Right,17,0.002472893,-0.0005134959,0.05391825,0.1181651,0.08062086,-0.05853748,0.9879831,0.08325958,,,,,,,
1,Right,18,1.211136E-08,-7.608919E-09,0.03899608,0.1481613,-0.00201788,-0.03686351,0.9882739,0.08325958,,,,,,,
1,Right,19,-2.219858E-09,-3.765266E-09,0.02657338,0.09214976,-0.02960802,-0.008956108,0.9952646,0.08325958,,,,,,,
1,Right,20,0.0002578763,0.0016082,0.02432616,1.313484E-08,2.242334E-09,-1.353678E-09,1,0.08325958,,,,,,,
1,Right,21,0.02299858,-0.009419855,0.03407352,0.0183118,0.1403429,-0.207036,0.9680417,0.08325958,,,,,,,
1,Right,22,-2.205046E-06,-9.904579E-07,0.04565056,0.03058224,-0.01604535,0.09119461,0.9952341,0.08325958,,,,,,,
1,Right,23,-6.983857E-09,1.516348E-08,0.03072042,0.1402484,0.03654202,-0.05070692,0.9881417,0.08325958,,,,,,,
1,Right,24,1.497501E-09,1.86111E-08,0.02031138,0.05643995,-0.04904794,0.0009212812,0.9972001,0.08325958,,,,,,,
1,Right,25,-0.000246499,0.001216041,0.02192239,2.909022E-11,1.479126E-09,-3.934588E-09,1,0.08325958,,,,,,,
2,Right,0,-0.001762334,-0.005670907,0.06550494,0,0,0,1,0.1251488,,,,,,,
2,Right,1,0,0,0,0,0,0,1,0.1251488,0.2513776,-0.04263015,0.1392706,-0.3516127,-0.4720874,-0.6449703,-0.4873556
2,Right,2,-0.02659612,-0.0206884,0.03665293,-0.0164987,-0.3163139,0.6496959,0.6910634,0.1251488,,,,,,,
2,Right,3,3.819176E-09,-4.118155E-08,0.03251288,0.2860175,0.04343491,-0.08034585,0.9538616,0.1251488,,,,,,,
2,Right,4,7.527031E-08,-4.632766E-08,0.03379313,0.08473346,-0.05312793,0.08006071,0.99176,0.1251488,,,,,,,
